trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
183,False,"{'a': 0.002, 'e': 0.6948911947429106}",20,0,-16.487293097064843,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",1
184,False,"{'a': 0.002, 'e': 0.6935028012097558}",25,13,18.635971921832688,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
185,False,"{'a': 0.002, 'e': 0.6921171816887304}",20,0,-133.8067663030488,"{0: 10, 1: 4, 2: 3, 3: 1, 4: 2}",0
186,False,"{'a': 0.002, 'e': 0.6907343306373547}",25,0,-120.7054504839936,"{0: 19, 1: 1, 2: 2, 3: 0, 4: 3}",0
187,False,"{'a': 0.002, 'e': 0.6893542425242224}",20,0,-65.1057373632296,"{0: 12, 1: 6, 2: 1, 3: 0, 4: 1}",0
188,False,"{'a': 0.002, 'e': 0.6879769118289795}",20,0,-29.974792068242632,"{0: 13, 1: 4, 2: 3, 3: 0, 4: 0}",0
189,False,"{'a': 0.002, 'e': 0.686602333042301}",30,18,7.7310709001786915,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
190,False,"{'a': 0.002, 'e': 0.6852305006658703}",20,0,-69.07228013506202,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
191,False,"{'a': 0.002, 'e': 0.6838614092123558}",20,0,2.6842795076631725,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
192,False,"{'a': 0.002, 'e': 0.6824950532053901}",25,0,-114.18056379105815,"{0: 15, 1: 1, 2: 7, 3: 1, 4: 1}",0
193,False,"{'a': 0.002, 'e': 0.6811314271795471}",25,0,-109.14805028884598,"{0: 19, 1: 0, 2: 3, 3: 1, 4: 2}",0
194,False,"{'a': 0.002, 'e': 0.679770525680321}",35,13,-165.59610054128856,"{0: 12, 1: 3, 2: 3, 3: 1, 4: 3}",1
195,False,"{'a': 0.002, 'e': 0.678412343264104}",20,0,-89.17950228913867,"{0: 14, 1: 1, 2: 2, 3: 2, 4: 1}",0
196,False,"{'a': 0.002, 'e': 0.6770568744981647}",25,11,-28.95642521750616,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 1}",1
197,False,"{'a': 0.002, 'e': 0.675704113960626}",20,0,-23.772163737172047,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",0
198,False,"{'a': 0.002, 'e': 0.6743540562404442}",30,0,-173.5414287515177,"{0: 19, 1: 3, 2: 4, 3: 1, 4: 3}",0
199,False,"{'a': 0.002, 'e': 0.6730066959373864}",20,1,-55.51106793620102,"{0: 14, 1: 2, 2: 2, 3: 0, 4: 1}",1
200,False,"{'a': 0.002, 'e': 0.6716620276620098}",20,8,-21.009989318780292,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
201,False,"{'a': 0.002, 'e': 0.6703200460356393}",30,0,-82.14951042897654,"{0: 22, 1: 2, 2: 4, 3: 1, 4: 1}",0
202,False,"{'a': 0.002, 'e': 0.6689807456903467}",30,0,-77.73170970154007,"{0: 22, 1: 3, 2: 3, 3: 1, 4: 1}",0
203,False,"{'a': 0.002, 'e': 0.6676441212689289}",25,0,-26.45167693359174,"{0: 18, 1: 5, 2: 2, 3: 0, 4: 0}",0
204,False,"{'a': 0.002, 'e': 0.6663101674248864}",20,14,-38.4160009260871,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 1}",1
205,False,"{'a': 0.002, 'e': 0.6649788788224019}",25,0,-24.365451561146354,"{0: 20, 1: 1, 2: 4, 3: 0, 4: 0}",0
206,False,"{'a': 0.002, 'e': 0.6636502501363194}",20,0,-16.505501465646386,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
207,False,"{'a': 0.002, 'e': 0.6623242760521222}",20,0,-38.217877973311346,"{0: 14, 1: 1, 2: 5, 3: 0, 4: 0}",0
208,False,"{'a': 0.002, 'e': 0.6610009512659124}",30,0,-132.76923640970963,"{0: 21, 1: 0, 2: 6, 3: 1, 4: 2}",0
209,False,"{'a': 0.002, 'e': 0.659680270484389}",25,0,-22.998550801589,"{0: 18, 1: 4, 2: 3, 3: 0, 4: 0}",0
210,False,"{'a': 0.002, 'e': 0.6583622284248272}",35,0,-247.3034392982309,"{0: 19, 1: 3, 2: 7, 3: 3, 4: 3}",0
211,False,"{'a': 0.002, 'e': 0.6570468198150567}",20,0,-68.47419053917595,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 2}",0
212,False,"{'a': 0.002, 'e': 0.6557340393934418}",25,0,-42.08315403339799,"{0: 16, 1: 6, 2: 3, 3: 0, 4: 0}",0
213,False,"{'a': 0.002, 'e': 0.6544238819088586}",20,0,-123.82705253138236,"{0: 13, 1: 0, 2: 4, 3: 1, 4: 2}",0
214,False,"{'a': 0.002, 'e': 0.6531163421206756}",20,0,-1.9345628611044396,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
215,False,"{'a': 0.002, 'e': 0.651811414798732}",35,6,-37.57742148327388,"{0: 22, 1: 1, 2: 6, 3: 0, 4: 0}",1
216,False,"{'a': 0.002, 'e': 0.6505090947233165}",25,0,-69.19886004155022,"{0: 18, 1: 1, 2: 3, 3: 3, 4: 0}",0
217,False,"{'a': 0.002, 'e': 0.6492093766851474}",20,0,-115.96232294804693,"{0: 10, 1: 2, 2: 6, 3: 1, 4: 1}",0
218,False,"{'a': 0.002, 'e': 0.6479122554853506}",20,9,-23.64967735561679,"{0: 6, 1: 3, 2: 2, 3: 0, 4: 0}",1
219,False,"{'a': 0.002, 'e': 0.6466177259354396}",25,0,-121.64256371083039,"{0: 18, 1: 0, 2: 2, 3: 4, 4: 1}",0
220,False,"{'a': 0.002, 'e': 0.6453257828572946}",20,0,-144.95022817566806,"{0: 12, 1: 2, 2: 3, 3: 0, 4: 3}",0
221,False,"{'a': 0.002, 'e': 0.6440364210831414}",30,0,-19.809037799612625,"{0: 26, 1: 0, 2: 3, 3: 1, 4: 0}",0
222,False,"{'a': 0.002, 'e': 0.6427496354555312}",20,2,-92.22680030831296,"{0: 10, 1: 1, 2: 6, 3: 0, 4: 1}",1
223,False,"{'a': 0.002, 'e': 0.6414654208273198}",20,3,10.925044254178252,"{0: 15, 1: 2, 2: 0, 3: 0, 4: 0}",1
224,False,"{'a': 0.002, 'e': 0.6401837720616471}",20,11,-19.7948971460903,"{0: 5, 1: 2, 2: 2, 3: 0, 4: 0}",1
225,False,"{'a': 0.002, 'e': 0.6389046840319162}",30,18,-27.819396415560774,"{0: 9, 1: 0, 2: 2, 3: 1, 4: 0}",1
226,False,"{'a': 0.002, 'e': 0.6376281516217733}",35,0,-79.60025618743664,"{0: 27, 1: 1, 2: 5, 3: 1, 4: 1}",0
227,False,"{'a': 0.002, 'e': 0.6363541697250871}",20,2,-192.7134698882598,"{0: 10, 1: 1, 2: 2, 3: 1, 4: 4}",1
228,False,"{'a': 0.002, 'e': 0.6350827332459281}",20,0,-95.14733980826152,"{0: 11, 1: 3, 2: 5, 3: 0, 4: 1}",0
229,False,"{'a': 0.002, 'e': 0.633813837098549}",30,1,-63.9963283485114,"{0: 22, 1: 1, 2: 5, 3: 0, 4: 1}",1
230,False,"{'a': 0.002, 'e': 0.6325474762073634}",20,2,-63.9350769157241,"{0: 12, 1: 2, 2: 3, 3: 0, 4: 1}",1
231,False,"{'a': 0.002, 'e': 0.631283645506926}",25,0,-78.00026297406825,"{0: 19, 1: 0, 2: 4, 3: 1, 4: 1}",0
232,False,"{'a': 0.002, 'e': 0.6300223399419123}",35,22,-9.83218997170805,"{0: 11, 1: 0, 2: 1, 3: 1, 4: 0}",1
233,False,"{'a': 0.002, 'e': 0.6287635544670984}",35,16,-33.294998833536816,"{0: 15, 1: 3, 2: 0, 3: 0, 4: 1}",1
234,False,"{'a': 0.002, 'e': 0.6275072840473407}",20,0,-114.10391244195057,"{0: 12, 1: 1, 2: 5, 3: 0, 4: 2}",0
235,False,"{'a': 0.002, 'e': 0.6262535236575559}",20,0,-129.16865585814918,"{0: 13, 1: 2, 2: 2, 3: 0, 4: 3}",0
236,False,"{'a': 0.002, 'e': 0.6250022682827008}",25,4,-24.48622457601718,"{0: 16, 1: 1, 2: 4, 3: 0, 4: 0}",1
237,False,"{'a': 0.002, 'e': 0.623753512917752}",25,11,-51.120076406900246,"{0: 11, 1: 0, 2: 1, 3: 1, 4: 1}",1
238,False,"{'a': 0.002, 'e': 0.6225072525676867}",25,12,-142.3637674457788,"{0: 6, 1: 0, 2: 3, 3: 2, 4: 2}",1
239,False,"{'a': 0.002, 'e': 0.6212634822474616}",25,6,-34.881978389242164,"{0: 13, 1: 2, 2: 4, 3: 0, 4: 0}",1
240,False,"{'a': 0.002, 'e': 0.6200221969819939}",20,0,-59.608525870130975,"{0: 14, 1: 3, 2: 2, 3: 0, 4: 1}",0
241,False,"{'a': 0.002, 'e': 0.6187833918061408}",25,14,-3.23323623715794,"{0: 8, 1: 2, 2: 1, 3: 0, 4: 0}",1
242,False,"{'a': 0.002, 'e': 0.61754706176468}",20,10,14.410584638131738,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
243,False,"{'a': 0.002, 'e': 0.6163132019122897}",25,0,-23.039234306823282,"{0: 20, 1: 0, 2: 5, 3: 0, 4: 0}",0
244,False,"{'a': 0.002, 'e': 0.6150818073135287}",20,7,-49.68990709202008,"{0: 7, 1: 2, 2: 3, 3: 1, 4: 0}",1
245,False,"{'a': 0.002, 'e': 0.6138528730428171}",20,3,-44.35519458088291,"{0: 13, 1: 1, 2: 2, 3: 0, 4: 1}",1
246,False,"{'a': 0.002, 'e': 0.6126263941844161}",30,0,-59.85009553001902,"{0: 24, 1: 1, 2: 3, 3: 1, 4: 1}",0
247,False,"{'a': 0.002, 'e': 0.6114023658324087}",20,12,-22.12091110107214,"{0: 6, 1: 0, 2: 1, 3: 1, 4: 0}",1
248,False,"{'a': 0.002, 'e': 0.6101807830906798}",20,0,-24.24627774974114,"{0: 16, 1: 0, 2: 3, 3: 1, 4: 0}",0
249,False,"{'a': 0.002, 'e': 0.6089616410728969}",20,0,-44.92153532232403,"{0: 14, 1: 0, 2: 5, 3: 1, 4: 0}",0
250,False,"{'a': 0.002, 'e': 0.6077449349024902}",20,0,-58.78543519588745,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
251,False,"{'a': 0.002, 'e': 0.6065306597126334}",20,0,2.7173601836904804,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",1
252,False,"{'a': 0.002, 'e': 0.6053188106462243}",25,0,-25.688716040758347,"{0: 19, 1: 5, 2: 0, 3: 1, 4: 0}",0
253,False,"{'a': 0.002, 'e': 0.6041093828558647}",20,0,3.541562472596828,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",0
254,False,"{'a': 0.002, 'e': 0.6029023715038421}",25,4,-18.754728017585737,"{0: 16, 1: 3, 2: 2, 3: 0, 4: 0}",1
255,False,"{'a': 0.002, 'e': 0.6016977717621094}",20,0,14.062308835907293,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
256,False,"{'a': 0.002, 'e': 0.6004955788122659}",30,0,-120.07215989041936,"{0: 21, 1: 3, 2: 2, 3: 2, 4: 2}",0
257,False,"{'a': 0.002, 'e': 0.5992957878455384}",30,0,-20.864467480171857,"{0: 23, 1: 3, 2: 4, 3: 0, 4: 0}",0
258,False,"{'a': 0.002, 'e': 0.5980983940627613}",20,0,-93.67771548613685,"{0: 12, 1: 1, 2: 6, 3: 0, 4: 1}",0
259,False,"{'a': 0.002, 'e': 0.596903392674358}",25,6,-60.471875855771025,"{0: 14, 1: 1, 2: 2, 3: 1, 4: 1}",1
260,False,"{'a': 0.002, 'e': 0.5957107789003212}",25,0,-87.5065344504178,"{0: 18, 1: 1, 2: 4, 3: 1, 4: 1}",0
261,False,"{'a': 0.002, 'e': 0.5945205479701944}",20,5,-38.2138087190759,"{0: 10, 1: 0, 2: 5, 3: 0, 4: 0}",1
262,False,"{'a': 0.002, 'e': 0.593332695123052}",20,0,-149.1685209785393,"{0: 13, 1: 0, 2: 3, 3: 1, 4: 3}",0
263,False,"{'a': 0.002, 'e': 0.5921472156074813}",20,7,-53.57227721959759,"{0: 9, 1: 1, 2: 2, 3: 0, 4: 1}",1
264,False,"{'a': 0.002, 'e': 0.5909641046815626}",20,0,-116.82162334108409,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 3}",0
265,False,"{'a': 0.002, 'e': 0.5897833576128504}",30,0,-34.76483346755865,"{0: 25, 1: 2, 2: 2, 3: 0, 4: 1}",0
266,False,"{'a': 0.002, 'e': 0.5886049696783552}",20,6,-73.65893269289535,"{0: 9, 1: 1, 2: 2, 3: 1, 4: 1}",1
267,False,"{'a': 0.002, 'e': 0.5874289361645234}",25,0,-70.64311070431138,"{0: 17, 1: 2, 2: 4, 3: 2, 4: 0}",0
268,False,"{'a': 0.002, 'e': 0.5862552523672196}",25,0,-72.74439343190977,"{0: 17, 1: 5, 2: 1, 3: 1, 4: 1}",0
269,False,"{'a': 0.002, 'e': 0.5850839135917069}",20,0,-11.000024043217753,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
270,False,"{'a': 0.002, 'e': 0.5839149151526287}",25,0,-68.69249931554636,"{0: 19, 1: 1, 2: 3, 3: 1, 4: 1}",0
271,False,"{'a': 0.002, 'e': 0.5827482523739896}",25,0,-21.001743944146313,"{0: 21, 1: 2, 2: 0, 3: 2, 4: 0}",0
272,False,"{'a': 0.002, 'e': 0.5815839205891371}",25,0,-50.00034606587596,"{0: 21, 1: 0, 2: 2, 3: 1, 4: 1}",0
273,False,"{'a': 0.002, 'e': 0.5804219151407424}",25,0,-44.87517244453588,"{0: 18, 1: 2, 2: 4, 3: 1, 4: 0}",0
274,False,"{'a': 0.002, 'e': 0.579262231380782}",20,0,-28.066896801682493,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
275,False,"{'a': 0.002, 'e': 0.5781048646705196}",20,0,-64.4550274412765,"{0: 15, 1: 2, 2: 1, 3: 1, 4: 1}",0
276,False,"{'a': 0.002, 'e': 0.5769498103804866}",25,14,11.18676509037146,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
277,False,"{'a': 0.002, 'e': 0.5757970638904645}",20,0,-5.316218322131187,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",0
278,False,"{'a': 0.002, 'e': 0.5746466205894657}",25,0,-51.097318635594405,"{0: 20, 1: 0, 2: 4, 3: 0, 4: 1}",0
279,False,"{'a': 0.002, 'e': 0.5734984758757153}",35,10,-57.22499982874706,"{0: 18, 1: 3, 2: 3, 3: 0, 4: 1}",1
280,False,"{'a': 0.002, 'e': 0.5723526251566332}",20,0,-109.20608031331683,"{0: 13, 1: 0, 2: 5, 3: 0, 4: 2}",0
281,False,"{'a': 0.002, 'e': 0.5712090638488149}",20,5,19.21936843165629,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
282,False,"{'a': 0.002, 'e': 0.5700677873780134}",25,0,-52.37781697872911,"{0: 18, 1: 5, 2: 1, 3: 0, 4: 1}",0
283,False,"{'a': 0.002, 'e': 0.5689287911791218}",20,8,16.49638835021988,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
284,False,"{'a': 0.002, 'e': 0.5677920706961532}",25,0,-163.64401159200182,"{0: 16, 1: 1, 2: 4, 3: 1, 4: 3}",0
285,False,"{'a': 0.002, 'e': 0.5666576213822246}",20,0,-18.488908387294455,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 1}",0
286,False,"{'a': 0.002, 'e': 0.5655254386995371}",25,7,-59.40098384627391,"{0: 13, 1: 0, 2: 4, 3: 0, 4: 1}",1
287,False,"{'a': 0.002, 'e': 0.5643955181193583}",20,0,-34.99122610855043,"{0: 15, 1: 1, 2: 3, 3: 1, 4: 0}",0
288,False,"{'a': 0.002, 'e': 0.5632678551220046}",35,21,-2.0492371231432296,"{0: 11, 1: 1, 2: 2, 3: 0, 4: 0}",1
289,False,"{'a': 0.002, 'e': 0.5621424451968224}",20,13,10.845610153598788,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
290,False,"{'a': 0.002, 'e': 0.5610192838421706}",30,12,-3.669338185834934,"{0: 16, 1: 0, 2: 1, 3: 1, 4: 0}",1
291,False,"{'a': 0.002, 'e': 0.559898366565402}",25,0,-18.083926581704112,"{0: 20, 1: 2, 2: 3, 3: 0, 4: 0}",0
292,False,"{'a': 0.002, 'e': 0.5587796888828463}",30,13,-34.89323751909611,"{0: 15, 1: 0, 2: 0, 3: 1, 4: 1}",1
293,False,"{'a': 0.002, 'e': 0.5576632463197913}",20,0,-12.81785011832002,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
294,False,"{'a': 0.002, 'e': 0.5565490344104649}",20,0,-100.24176032768979,"{0: 9, 1: 8, 2: 1, 3: 1, 4: 1}",0
295,False,"{'a': 0.002, 'e': 0.5554370486980182}",20,9,-38.91311619910395,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 1}",1
296,False,"{'a': 0.002, 'e': 0.5543272847345071}",35,9,-104.74958647774534,"{0: 17, 1: 4, 2: 3, 3: 0, 4: 2}",1
297,False,"{'a': 0.002, 'e': 0.5532197380808739}",20,2,23.721683489395716,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
298,False,"{'a': 0.002, 'e': 0.5521144043069306}",20,0,9.72203999781208,"{0: 17, 1: 3, 2: 0, 3: 0, 4: 0}",0
299,False,"{'a': 0.002, 'e': 0.5510112789913407}",25,0,-36.71054560129333,"{0: 19, 1: 2, 2: 3, 3: 1, 4: 0}",0
300,False,"{'a': 0.002, 'e': 0.5499103577216016}",30,9,-34.71891500021052,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 1}",1
301,False,"{'a': 0.002, 'e': 0.5488116360940264}",25,1,-12.495712621064625,"{0: 20, 1: 0, 2: 4, 3: 0, 4: 0}",1
302,False,"{'a': 0.002, 'e': 0.5477151097137275}",20,0,-172.54364952547402,"{0: 14, 1: 0, 2: 1, 3: 1, 4: 4}",0
303,False,"{'a': 0.002, 'e': 0.5466207741945976}",30,13,-18.76523080813572,"{0: 13, 1: 0, 2: 4, 3: 0, 4: 0}",1
304,False,"{'a': 0.002, 'e': 0.5455286251592933}",20,0,-15.12467139767074,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
305,False,"{'a': 0.002, 'e': 0.5444386582392171}",20,0,-73.67557951954181,"{0: 15, 1: 2, 2: 1, 3: 0, 4: 2}",0
306,False,"{'a': 0.002, 'e': 0.5433508690744998}",20,16,8.613658575649781,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
307,False,"{'a': 0.002, 'e': 0.5422652533139832}",20,0,-73.13835953167822,"{0: 15, 1: 1, 2: 1, 3: 2, 4: 1}",0
308,False,"{'a': 0.002, 'e': 0.5411818066152029}",20,6,-10.46829822000003,"{0: 11, 1: 0, 2: 3, 3: 0, 4: 0}",1
309,False,"{'a': 0.002, 'e': 0.5401005246443706}",20,0,-110.26690599758818,"{0: 13, 1: 0, 2: 5, 3: 0, 4: 2}",0
310,False,"{'a': 0.002, 'e': 0.539021403076357}",20,0,20.703905630293278,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
311,False,"{'a': 0.002, 'e': 0.5379444375946745}",25,18,15.17909601901465,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
312,False,"{'a': 0.002, 'e': 0.5368696238914595}",20,0,-22.045888574678145,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",0
313,False,"{'a': 0.002, 'e': 0.535796957667456}",25,0,-68.65170344926368,"{0: 19, 1: 0, 2: 4, 3: 1, 4: 1}",0
314,False,"{'a': 0.002, 'e': 0.5347264346319975}",20,0,-26.814361270232062,"{0: 15, 1: 2, 2: 2, 3: 1, 4: 0}",1
315,False,"{'a': 0.002, 'e': 0.5336580505029906}",35,0,-130.23700852402297,"{0: 26, 1: 0, 2: 6, 3: 1, 4: 2}",0
316,False,"{'a': 0.002, 'e': 0.5325918010068972}",25,7,-27.66176610801602,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 1}",1
317,False,"{'a': 0.002, 'e': 0.5315276818787179}",30,18,23.514825560293772,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
318,False,"{'a': 0.002, 'e': 0.5304656888619749}",20,7,-65.3705027484812,"{0: 9, 1: 0, 2: 2, 3: 1, 4: 1}",1
319,False,"{'a': 0.002, 'e': 0.5294058177086945}",20,0,-11.603991164820979,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
320,False,"{'a': 0.002, 'e': 0.528348064179391}",20,15,9.670712049769985,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
321,False,"{'a': 0.002, 'e': 0.5272924240430485}",20,0,-25.00995494948119,"{0: 13, 1: 5, 2: 2, 3: 0, 4: 0}",0
322,False,"{'a': 0.002, 'e': 0.5262388930771054}",20,12,-24.135872604780367,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
323,False,"{'a': 0.002, 'e': 0.5251874670674361}",20,1,-25.887856677075508,"{0: 15, 1: 1, 2: 2, 3: 1, 4: 0}",1
324,False,"{'a': 0.002, 'e': 0.5241381418083354}",20,0,-82.98628738167952,"{0: 12, 1: 3, 2: 3, 3: 1, 4: 1}",0
325,False,"{'a': 0.002, 'e': 0.5230909131025008}",35,16,-72.93856065726723,"{0: 12, 1: 1, 2: 5, 3: 0, 4: 1}",1
326,False,"{'a': 0.002, 'e': 0.522045776761016}",20,3,-36.42003329502622,"{0: 12, 1: 1, 2: 3, 3: 1, 4: 0}",1
327,False,"{'a': 0.002, 'e': 0.5210027286033344}",20,1,14.213471935463932,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
328,False,"{'a': 0.002, 'e': 0.5199617644572618}",30,17,6.838806170724065,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
329,False,"{'a': 0.002, 'e': 0.5189228801589404}",20,0,-81.55867656292853,"{0: 15, 1: 2, 2: 1, 3: 0, 4: 2}",0
330,False,"{'a': 0.002, 'e': 0.5178860715528314}",25,0,-2.832550316920643,"{0: 21, 1: 1, 2: 3, 3: 0, 4: 0}",0
331,False,"{'a': 0.002, 'e': 0.5168513344916992}",20,0,-69.21878212127324,"{0: 15, 1: 2, 2: 0, 3: 2, 4: 1}",0
332,False,"{'a': 0.002, 'e': 0.5158186648365941}",25,0,-55.848726291840585,"{0: 20, 1: 2, 2: 1, 3: 1, 4: 1}",1
333,False,"{'a': 0.002, 'e': 0.5147880584568362}",20,1,-73.6419792082637,"{0: 14, 1: 3, 2: 0, 3: 0, 4: 2}",1
334,False,"{'a': 0.002, 'e': 0.5137595112299983}",20,0,18.241507386222295,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
335,False,"{'a': 0.002, 'e': 0.5127330190418905}",25,0,-31.54475804530052,"{0: 21, 1: 0, 2: 2, 3: 2, 4: 0}",0
336,False,"{'a': 0.002, 'e': 0.5117085777865424}",30,0,-73.9938513853787,"{0: 25, 1: 0, 2: 3, 3: 0, 4: 2}",0
337,False,"{'a': 0.002, 'e': 0.5106861833661879}",20,13,6.458367189091234,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
338,False,"{'a': 0.002, 'e': 0.5096658316912476}",20,12,-51.573928492932716,"{0: 4, 1: 2, 2: 1, 3: 0, 4: 1}",1
339,False,"{'a': 0.002, 'e': 0.5086475186803137}",20,0,-43.57623334842458,"{0: 12, 1: 4, 2: 4, 3: 0, 4: 0}",0
340,False,"{'a': 0.002, 'e': 0.5076312402601327}",35,13,-32.96479260074233,"{0: 17, 1: 0, 2: 4, 3: 1, 4: 0}",1
341,False,"{'a': 0.002, 'e': 0.5066169923655895}",20,0,-17.51639120005227,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
342,False,"{'a': 0.002, 'e': 0.5056047709396915}",20,6,-51.28461229001303,"{0: 10, 1: 0, 2: 3, 3: 0, 4: 1}",1
343,False,"{'a': 0.002, 'e': 0.5045945719335512}",25,0,-11.362061489634701,"{0: 19, 1: 4, 2: 2, 3: 0, 4: 0}",0
344,False,"{'a': 0.002, 'e': 0.5035863913063714}",20,3,-4.042713680442107,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 0}",1
345,False,"{'a': 0.002, 'e': 0.5025802250254283}",30,1,-115.32157360127975,"{0: 21, 1: 0, 2: 6, 3: 0, 4: 2}",1
346,False,"{'a': 0.002, 'e': 0.5015760690660555}",35,13,-54.1302829095952,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 2}",1
347,False,"{'a': 0.002, 'e': 0.5005739194116277}",30,0,-72.8115752244475,"{0: 23, 1: 0, 2: 6, 3: 0, 4: 1}",0
348,False,"{'a': 0.002, 'e': 0.4995737720535449}",25,0,-49.00901874171588,"{0: 20, 1: 2, 2: 2, 3: 0, 4: 1}",0
349,False,"{'a': 0.002, 'e': 0.4985756229912165}",20,4,-35.394937759420166,"{0: 12, 1: 0, 2: 3, 3: 1, 4: 0}",1
350,False,"{'a': 0.002, 'e': 0.4975794682320448}",35,15,-27.702926938657495,"{0: 13, 1: 4, 2: 3, 3: 0, 4: 0}",1
351,False,"{'a': 0.002, 'e': 0.49658530379140947}",20,11,0.573154312048828,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
352,False,"{'a': 0.002, 'e': 0.4955931256926514}",20,9,18.843371113710262,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
353,False,"{'a': 0.002, 'e': 0.494602929967057}",20,14,9.839415770710158,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
354,False,"{'a': 0.002, 'e': 0.4936147126538418}",25,0,-116.49514386222664,"{0: 19, 1: 2, 2: 1, 3: 0, 4: 3}",0
355,False,"{'a': 0.002, 'e': 0.49262846980013547}",20,6,-64.55078512160408,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 2}",1
356,False,"{'a': 0.002, 'e': 0.4916441974609651}",20,0,-62.26428355211363,"{0: 13, 1: 2, 2: 3, 3: 2, 4: 0}",0
357,False,"{'a': 0.002, 'e': 0.4906618916992401}",20,0,-77.38335072630251,"{0: 12, 1: 3, 2: 4, 3: 0, 4: 1}",0
358,False,"{'a': 0.002, 'e': 0.4896815485857362}",25,10,-19.43619226454316,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 1}",1
359,False,"{'a': 0.002, 'e': 0.4887031641990795}",30,0,-59.20528864823946,"{0: 23, 1: 1, 2: 5, 3: 0, 4: 1}",1
360,False,"{'a': 0.002, 'e': 0.4877267346257312}",20,6,-52.36739228257996,"{0: 9, 1: 2, 2: 2, 3: 0, 4: 1}",1
361,False,"{'a': 0.002, 'e': 0.4867522559599717}",25,0,-141.8849184213022,"{0: 12, 1: 4, 2: 6, 3: 2, 4: 1}",0
362,False,"{'a': 0.002, 'e': 0.485779724303885}",30,0,-27.111699986543286,"{0: 23, 1: 1, 2: 6, 3: 0, 4: 0}",0
363,False,"{'a': 0.002, 'e': 0.48480913576734325}",25,0,-34.07544746637769,"{0: 21, 1: 2, 2: 1, 3: 0, 4: 1}",0
364,False,"{'a': 0.002, 'e': 0.483840486467991}",20,0,-69.19411570847743,"{0: 16, 1: 2, 2: 0, 3: 0, 4: 2}",0
365,False,"{'a': 0.002, 'e': 0.48287377253122976}",30,5,-4.7562647603014545,"{0: 22, 1: 2, 2: 0, 3: 1, 4: 0}",1
366,False,"{'a': 0.002, 'e': 0.48190899009020244}",20,11,-1.4445872263840367,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 0}",1
